1,6.89025,3.76588e+07
2,6.3489,3.72628e+07
3,5.95493,3.68904e+07
4,5.6432,3.65394e+07
5,5.37699,3.62076e+07
6,5.14676,3.58933e+07
7,4.94631,3.55949e+07
8,4.77119,3.5311e+07
9,4.6163,3.50405e+07
10,4.47831,3.47822e+07
11,4.35442,3.45353e+07
12,4.25058,3.42988e+07
13,4.15385,3.4072e+07
14,4.0599,3.38543e+07
15,3.9689,3.3645e+07
16,3.88094,3.34436e+07
17,3.79711,3.32496e+07
18,3.72402,3.30624e+07
19,3.65481,3.28818e+07
20,3.58894,3.27073e+07
