1,3.26683,37.7068
2,2.36165,28.7704
3,2.03777,26.3177
4,1.97911,25.2843
5,1.89567,24.7147
6,1.82812,24.3278
7,1.7729,24.0401
8,1.7262,23.8107
9,1.68529,23.6208
10,1.64767,23.4639
11,1.61275,23.3313
12,1.58007,23.2181
13,1.54474,23.1183
14,1.50656,23.0289
15,1.46604,22.9475
16,1.42455,22.8727
17,1.38394,22.8033
18,1.34617,22.7398
19,1.3128,22.682
20,1.29078,22.6291
